invoice_id,invoice_line_id,po_id,vendor_id,invoice_date,invoice_amount,invoice_status
INV000414,INV2,PO03819,V476 ,2024-06-25,47625.23,Cancelled
INV000415,INV2,PO07518,V101,2024-09-29,13634.73,POSTED
INV000416,INV1 ,PO01957 , V075,2024-02-09,8908.76,
INV000417,INV1,PO07198,V261,2023-01-03,22782.76,POSTED
INV000418,INV1,PO04381, V209,2024-11-22,40644.76,
INV000419,INV2,po04882,V390,2023-10-10,43437.15,Cancelled
INV000420,,PO01070,V497 ,2024-09-12,22872.58,
INV000421,INV1, PO04092,V058,2023-06-01,9990.32,posted
INV000422,INV2,PO06410,V184,2024-09-07,1187.93,POSTED
INV000423,inv2, PO03950,V145 ,2024-02-19,18139.99,POSTED
INV000424,INV1 ,PO01996,V435,2024-12-30,70023.24,POSTED
INV000425,INV1,PO06443,V211 ,2024-04-04,38774.38,POSTED
INV000426,INV1 ,PO00260,V338,2024-01-27,44030.22,
INV000427,INV1 ,PO07257,V142,2024-03-04,48677.21,
INV000428,INV2 ,PO06444 ,V324 ,2023-03-26,73806.31,POSTED
INV000429, INV1, PO01515,V477,2023-12-03,86962.71,CANCELLED
INV000430,INV1,PO04896,V470,2024-09-26,48476.1,Cancelled
INV000431,INV1 ,PO05382,v229,2024-06-15,69099.42,CANCELLED
INV000432, INV1,PO04369 , V171,2024-07-24,71006.25,
INV000433, INV1,PO05252,V495,2023-04-25,8290.68,CANCELLED
INV000434,INV2,,V220,2024-07-28,,Cancelled
INV000435,INV2,po07327,V234,2023-12-16,52581.09,Cancelled
INV000436, INV1,PO02037 ,V447 ,2023-11-23,86351.25,posted
INV000437,INV1,PO03858,v340,2024-05-02,74244.78,posted
INV000438,INV1,po02968,V108,2023-10-29,74742.57,CANCELLED
INV000439,INV1,PO00868,V451,2024-03-01,32912.51,posted
INV000440,INV2,PO02097,v127,2023-03-28,69710.74,posted
INV000441,INV1,PO04893,V090 ,2024-09-24,72759.06,posted
INV000442,INV1,PO07059, V485,2024-10-12,35174.17,
INV000443,INV1,PO00300, V225,2024-05-24,56147.48,Cancelled
INV000444,INV1,PO01274,v005,2023-07-25,58372.29,posted
INV000445,INV2,po04848,v414,2024-06-18,91710.75,
INV000446,,PO01162,V084,2023-04-25,18796.47,CANCELLED
INV000447,INV2,PO04505,V047,2024-02-22,34150.65,POSTED
INV000448, INV1,PO01935 ,V357,2023-06-07,84185.03,posted
INV000449,INV1 ,PO03441, V370,2023-12-11,68790.89,
INV000450,INV2,po07268,V440,2024-11-01,56451.76,CANCELLED
INV000451,INV1,po06654,V017,2023-11-26,32895.27,Cancelled
INV000452,INV1,PO02348,V119 ,2024-03-18,63962.27,
INV000453,INV2,po06349,v050,2024-06-09,42481.55,
INV000454,inv2, PO06662,V206,2023-12-19,33332.33,Cancelled
INV000455,INV1,PO02982,V344,2024-08-11,63829.78,posted
INV000456,INV2 ,PO05846,V411,2023-12-04,69102.07,Cancelled
INV000457,inv1, PO01512,V022 ,2023-11-22,23965.64,POSTED
INV000458,INV1 ,PO01803, V184,2024-04-21,57522.55,posted
INV000459,INV1, PO05425,V047,2024-06-04,21633.96,POSTED
INV000460, INV1,PO06801,V317 ,2024-06-25,58044.81,POSTED
INV000461,INV1,po05287,V175 ,2024-11-01,49317.77,Cancelled
INV000462,INV1,,V124,2023-12-09,69612.08,Cancelled
INV000463,inv1,po01385,V036,2023-01-17,42772.76,Cancelled
INV000464,INV2,PO03059 ,V296,2024-10-20,,POSTED
INV000465,INV1,PO01093,V155,2024-07-10,69420.12,posted
INV000466,INV1,PO06869,V310 ,2023-03-12,8963.95,posted
INV000467,INV2,PO03961,V200,2023-10-20,33594.39,POSTED
INV000468,INV1 ,PO00387,V305 ,2023-03-17,39402.72,
INV000469,INV2,PO02402,V026,2023-06-28,60634.57,Cancelled
INV000470, INV1,PO05615,V296,2023-12-22,82988.06,POSTED
INV000471,INV2,PO04799,v144,2024-01-04,53987.27,CANCELLED
INV000472,INV2,PO04842 ,,2024-09-20,64657.52,CANCELLED
INV000473,INV2,PO04839,V133,2024-02-17,82243.99,POSTED
INV000474, INV2,PO00996, V076,2023-10-28,867.1,CANCELLED
INV000475,INV2 ,PO00727,V263,2024-02-11,65738.63,POSTED
INV000476,INV1,PO05419, V215,2024-07-16,86714.75,posted
INV000477,INV2,PO06266,V457,2023-11-15,73318.08,
INV000478,INV1,PO02850,v428,2024-08-10,2688.16,posted
INV000479,INV2, PO00973,V147,2024-05-31,30096.39,Cancelled
INV000480,INV1,PO01533,v344,2023-04-19,63108.44,POSTED
INV000481, INV1,PO01910, V461,2023-03-08,21518.44,
INV000482,INV2,PO07800,V061,2024-10-09,31492.98,CANCELLED
INV000483,INV1,PO04664,v012,2024-07-19,,Cancelled
INV000484,INV2 ,PO03894,V122,2023-08-26,18186.59,Cancelled
INV000485, INV1,PO01811,V306,2023-12-03,62167.81,Cancelled
INV000486,INV2,po00723, V290,2023-05-18,20172.82,POSTED
INV000487,INV2 , PO00366,V483,2023-12-23,61601.92,
INV000488,inv1,PO01786,v164,2023-09-15,26987.02,CANCELLED
INV000489,INV1,PO04083,v016,2023-04-28,43294.41,POSTED
INV000490,INV1,PO06651, V293,2024-05-27,54489.44,posted
INV000491,inv1, PO07769, V168,2024-12-16,39903.64,posted
INV000492,inv1,PO05965,V479,2023-05-02,33339.9,posted
INV000493,INV1, PO01151,V105,2023-01-03,87974.3,posted
INV000494,INV2 ,PO00481,V200,2023-10-14,9428.64,POSTED
INV000495,inv2,PO00065,V209,2024-06-24,75528.9,
INV000496,INV1,PO04659,V075,2023-09-26,40440.29,Cancelled
INV000497,INV1,PO05887 ,V086,2023-11-25,15515.89,
INV000498,INV1, PO04287,V212,2023-12-14,57120.25,Cancelled
INV000499,INV1,po04371,V194,2024-03-17,73705.67,CANCELLED
INV000500,INV1,PO03794,V352,2024-11-24,37885.59,posted
INV000501, INV1, PO02762,V280,2024-09-03,42965.95,posted
INV000502,INV2,PO06967,V187 ,2024-10-18,37766.9,Cancelled
INV000503,INV2,PO07252,V068,2023-02-28,71768.53,POSTED
INV000504,INV1,PO00232, V274,2023-01-28,25290.84,posted
INV000505, INV2, PO05841,V146,2023-08-28,47906.95,POSTED
INV000506,INV1,PO01594,V285,2024-09-18,20523.81,CANCELLED
INV000507, INV2,PO05152 , V303,2024-04-23,,CANCELLED
INV000508,inv2,PO07577,V257,2024-10-17,63147.48,POSTED
INV000509,inv1,PO06041,V002,2024-09-25,78861.38,posted
INV000510,INV1,PO03683, V023,2024-01-27,90362.69,Cancelled
INV000511,INV2,PO02507 ,V383,2024-05-12,54593.55,CANCELLED
INV000512,INV1,PO00818,V488 ,2024-07-20,68869.81,POSTED
INV000513,inv2,PO06899,V106,2023-03-02,33742.97,POSTED
INV000514,inv1,PO07217,V205,2023-03-12,60404.83,
INV000515,INV2 ,PO03402, V191,2023-05-02,75085.93,posted
INV000516,INV1,PO05269,V081,2023-02-27,15135.23,CANCELLED
INV000517,,PO07848, V088,2023-12-27,24831.1,CANCELLED
INV000518,INV2 ,PO03755,V162,2023-06-04,44461.45,POSTED
INV000519, INV1,PO06262,V147 ,2024-08-07,4001.83,POSTED
INV000520,INV2 ,PO07200 ,V142 ,2024-08-06,21000.78,
INV000521,inv1, PO04371,v218,2024-10-30,80893.95,Cancelled
INV000522,INV1,PO03461,V123,2023-06-25,66583.52,Cancelled
INV000523,,PO00384 , V139,2024-05-30,94758.02,Cancelled
INV000524,INV1,PO03517,V079 ,2023-11-04,,POSTED
INV000525,INV1,PO03389, V415,2023-04-03,5678.51,Cancelled
INV000526,INV1,PO03355,V297,2023-11-13,12519.96,
INV000527,INV1, PO05065,V497,2024-01-10,61417.13,POSTED
INV000528,INV1 ,PO02046,V098,2023-07-12,60420.71,Cancelled
INV000529, INV2, PO03674,V129,2023-09-22,39852.74,CANCELLED
INV000530,,po02569,V149,2024-10-22,48209.4,CANCELLED
INV000531,INV1,PO07447,V036,2024-09-05,62163.41,Cancelled
INV000532,INV2,PO07336,V374,2023-07-31,61641.81,POSTED
INV000533,INV1,PO02021,V207,2024-03-27,35245.41,posted
INV000534,INV1, PO05076,V301,2023-10-13,14174.24,posted
INV000535,INV1,PO00188,V068,2023-12-11,24586.98,CANCELLED
INV000536,INV1,PO04252,V216 ,2023-09-14,41617.31,
INV000537,INV2,PO01305,V158,2024-09-14,39568.9,
INV000538,INV1,,V219,2023-05-22,68128.12,POSTED
INV000539,INV2,PO03297 ,V354,2024-02-25,33764.36,CANCELLED
INV000540,INV2,PO04800,V111,2023-08-09,,CANCELLED
INV000541,INV1,PO00774,V475,2024-05-25,20862.66,Cancelled
INV000542, INV2, PO02750,V461,2024-06-29,72189.56,Cancelled
INV000543,INV1 ,PO02762 ,v305,2023-04-19,10202.55,Cancelled
INV000544,inv2,po01780,v029,2024-06-20,,POSTED
INV000545,inv2, PO04438,v418,2024-07-05,26396.68,POSTED
INV000546,INV2,PO07469,V166,2024-05-21,75668.34,POSTED
INV000547,INV1 ,PO02353,V018,2024-08-31,39045.93,
INV000548,INV1 , PO02494, V173,2024-02-07,,CANCELLED
INV000549, INV2,PO00894 ,V129,2024-09-24,89675.16,CANCELLED
INV000550,INV2 ,PO07606,V485,2023-11-04,,Cancelled
INV000551,INV1,PO04490,V483,2024-07-11,48848.07,
INV000552,INV1,PO05834,v027,2023-01-27,58606.24,POSTED
INV000553, INV1,PO00718,V426 ,2024-02-05,91384.96,POSTED
INV000554, INV2, PO05203,v185,2023-01-21,65434.51,POSTED
INV000555, INV1,PO07523 ,V474,2023-02-20,93864.47,posted
INV000556,INV1,PO02132,V135,2024-11-12,76861.02,
INV000557,INV2, PO00698, V130,2024-09-09,70172.16,Cancelled
INV000558,INV1, PO04464,V489 ,2024-08-16,9559.76,CANCELLED
INV000559,INV2, PO02207,V086,2023-03-22,45009.65,posted
INV000560,inv1,PO05420 ,V247 ,2024-08-29,74641.39,Cancelled
INV000561, INV1,PO06414 ,V366,2024-12-13,39546.74,Cancelled
INV000562, INV1,PO06573,v406,2024-07-18,74821.38,posted
INV000563,INV2,PO03769,V134,2023-04-15,77944.96,Cancelled
INV000564,inv1,PO01938,v169,2023-06-28,32801.61,POSTED
INV000565,INV1,PO01391,v074,2024-07-28,60015.08,
INV000566,INV1,po04225,v104,2023-01-11,11547.47,
INV000567,INV2,po03590, V434,2024-12-11,22116.78,Cancelled
INV000568,INV2,PO02573 ,v216,2023-11-05,69252.59,POSTED
INV000569,inv1,PO07537 ,v178,2023-10-20,13488.4,POSTED
INV000570,INV1,PO00223,V185,2023-07-25,10120.48,
INV000571,INV1 ,PO06281,V311,2023-05-12,75130.35,posted
INV000572,INV1,PO00408,V215 ,2023-03-06,47604.82,posted
INV000573, INV1,PO03536,V327,2024-06-01,33726.63,posted
INV000574,INV1,PO04902,v099,2024-01-31,11869.51,POSTED
INV000575,INV1,PO04374,V438,2024-11-07,90457.57,POSTED
INV000576, INV1,PO07823,V189,2023-10-21,1677.29,CANCELLED
INV000577, INV2,PO02358 ,V147,2024-02-14,10801.99,Cancelled
INV000578, INV1,PO00992,V301,2024-03-08,13604.66,posted
INV000579,INV2 ,PO05327,V499,2023-10-10,58931.19,posted
INV000580,INV1,PO05004,V287,2024-02-06,50130.52,Cancelled
INV000581,INV1,PO02930 , V040,2023-02-26,86961.58,
INV000582,INV1 ,PO00255,V203 ,2023-09-05,91170.73,
INV000583,INV2,PO03543,V414 ,2024-07-24,9225.27,CANCELLED
INV000584,inv1, PO02466,V427,2024-10-23,37381.16,
INV000585,INV2 ,PO00417,V060,2023-04-09,90218.17,CANCELLED
INV000586,INV1, PO05468, V169,2023-10-15,7468.24,Cancelled
INV000587,INV2,po00380,v243,2023-02-08,85162.4,
INV000588,INV1,po03370,V350,2023-09-05,36911.18,CANCELLED
INV000589,inv1,PO03941, V258,2023-05-07,60829.62,Cancelled
INV000590,INV1 , PO05450,v233,2023-08-03,7245.33,CANCELLED
INV000591,inv2, PO03732,V317,2024-03-27,,POSTED
INV000592,INV2,PO03076,v377,2024-09-17,,posted
INV000593,INV1, PO02903,V234,2023-09-23,65042.33,POSTED
INV000594,INV1,PO00168, V081,2023-07-30,23206.13,Cancelled
INV000595,inv2,, V089,2024-01-12,50423.29,posted
INV000596,INV1,PO02022,V434,2023-04-16,78715.62,
INV000597,INV2,PO02464,V043,2023-10-01,78022.16,Cancelled
INV000598, INV1,PO02065, V492,2023-03-30,31887.78,CANCELLED
INV000599,INV1,PO02888,V035,2023-02-24,7603.86,Cancelled
INV000600,INV2,PO03620,V342,2023-03-26,60173.64,POSTED
INV000601,INV2,PO00721,V182,2024-09-02,94320.23,CANCELLED
INV000602, INV1,PO01587,V183,2024-12-12,1310.02,
INV000603, INV1,PO01054 ,V146,2023-04-24,17634.44,POSTED
INV000604,INV1, PO07560,V036 ,2023-06-11,32537.66,posted
INV000605,INV1, PO06670,V355,2023-03-10,61393.95,CANCELLED
INV000606,INV1, PO04878,V050,2023-10-04,32420.02,POSTED
INV000607,INV2, PO00642,V446,2023-07-02,2962.37,posted
INV000608,INV2 , PO01261,V020,2024-08-21,30179.1,posted
INV000609,INV2,PO04304 ,V228,2024-01-22,54960.65,posted
INV000610,INV2, PO05888,V162,2023-03-02,70020.14,posted
INV000611,inv2,PO05992,V276,2024-12-01,84509.79,CANCELLED
INV000612,INV2,PO06818, V488,2024-04-28,70941.59,Cancelled
INV000613,INV1,PO02986,V120,2023-01-29,84547.29,CANCELLED
INV000614, INV1,PO05062 ,V312,2023-06-19,22648.37,
INV000615,INV1 , PO02644,V312,2024-05-23,94343.4,CANCELLED
INV000616,INV2 ,PO03997,V398,2024-04-05,19329.77,Cancelled
INV000617,INV1 ,po04069,V325,2024-10-18,23443.27,POSTED
INV000618,INV2,PO02469,V130,2023-12-10,10652.51,CANCELLED
INV000619,INV1, PO03671,V327,2023-12-07,83954.26,POSTED
INV000620,INV2 ,PO00249,V455 ,2024-09-30,43535.85,
INV000621, INV2,PO07584,v073,2024-02-07,47274.97,
INV000622,INV1,PO04430, V387,2023-03-20,41615.66,posted
INV000623,INV2,PO00729,v118,2024-04-05,56058.58,
INV000624, INV2,PO05234 ,V333 ,2023-12-19,41146.02,Cancelled
INV000625,inv1,PO03786,v124,2024-11-30,25089.24,Cancelled
INV000626,INV1,PO01015,V468,2023-10-30,44921.5,POSTED
INV000627,INV2,PO01431,V429,2024-10-03,16920.32,
INV000628,INV1,PO05285,v456,2023-11-10,52785.35,POSTED
INV000629,INV2,PO05124 ,V448,2023-02-16,94646.14,POSTED
INV000630,INV1,PO06329,v009,2023-06-10,87714.26,posted
INV000631,INV1,PO00706,V058,2024-06-09,16272.22,CANCELLED
INV000632,INV2 ,PO04061 ,v428,2023-02-22,30424.09,CANCELLED
INV000633,inv1,PO05305,V389,2023-01-20,71519.06,POSTED
INV000634, INV2,PO05193,V335,2023-01-17,63317.86,CANCELLED
INV000635,INV1,, V221,2023-09-02,29161.21,Cancelled
INV000636,INV2 ,PO01483,V392,2024-01-06,51993.1,
INV000637,INV1,PO03819,V239 ,2023-06-15,10285.99,
INV000638,INV2,po00513, V418,2023-03-07,3700.38,POSTED
INV000639,INV2 ,po03826,V186 ,2023-07-06,77282.81,POSTED
INV000640,INV1,PO04701,V363,2023-11-07,70028.08,
INV000641,INV2,PO02915,V205,2024-06-07,46454.72,Cancelled
INV000642,inv1,PO05968,V392,2024-04-07,26421.09,
INV000643,INV2,PO00816,V014,2024-11-16,47408.99,Cancelled
INV000644, INV1, PO03045,V047 ,2024-04-24,36760.59,
INV000645,inv2,PO01422,V207 ,2024-05-19,74364.29,
INV000646, INV2, PO04039,V429,2024-08-10,2406.91,CANCELLED
INV000647,inv1,PO05296,V481,2023-07-30,51379.8,posted
INV000648,INV1 ,po00574,V293,2024-01-16,,POSTED
INV000649,INV1 ,PO06548, V251,2023-04-10,70381.74,Cancelled
INV000650,INV1 , PO00632,,2024-05-10,2413.98,posted
INV000651,INV2, PO03589,V384,2023-11-19,69186.81,
INV000652, INV1,PO05370,v354,2023-04-18,76602.15,
INV000653,inv2, PO06213,V344,2023-06-27,21459.9,POSTED
INV000654,INV1,PO06306, V075,2023-07-30,21073.92,CANCELLED
INV000655,INV2, PO06911,V043 ,2024-02-17,63537.34,posted
INV000656,INV1,PO00840,V054,2023-01-24,43349.22,CANCELLED
INV000657,INV1 ,PO05941,V196 ,2023-05-28,64959.92,POSTED
INV000658,INV1,po01041,V149,2023-07-05,60022.27,POSTED
INV000659,inv2,PO04287 ,V238,2023-11-09,45862.82,CANCELLED
INV000660,INV2,PO05469,V497 ,2024-02-02,48009.76,POSTED
INV000661, INV1,PO00153,V155 ,2023-08-13,46067.04,CANCELLED
INV000662,inv1,PO00353,V060,2023-10-15,35314.18,posted
INV000663,,PO05062 , V222,2023-11-07,57361.89,CANCELLED
INV000664,INV2,PO03272, V267,2023-04-22,69044.16,POSTED
INV000665,INV1,PO02362,V202,2024-02-08,43577.01,POSTED
INV000666,INV1,PO01647 ,V190,2024-03-13,61396.11,Cancelled
INV000667,inv1,PO00964,V057,2023-02-25,45996.16,posted
INV000668,INV2,PO03461,V321,2024-06-16,38025.55,POSTED
INV000669, INV2,PO07915,V363,2024-09-12,76433.06,Cancelled
INV000670,INV1,PO02790,,2023-09-26,41317.67,CANCELLED
INV000671,INV2,PO00398,V403,2024-12-12,41837.99,CANCELLED
INV000672,INV2 ,PO06969,V296,2024-11-30,14690.67,
INV000673,INV2 ,PO07787,V269 ,2023-03-25,4559.39,POSTED
INV000674,INV1,PO05999,V288,2023-08-25,14299.78,POSTED
INV000675, INV2,PO03642,V135 ,2023-01-12,80138.09,Cancelled
INV000676,INV1, PO05829,V162,2024-09-25,29515.76,posted
INV000677,INV1,PO03984 , V152,2024-02-25,,posted
INV000678,inv1,PO05352,V017,2024-03-21,69499.15,CANCELLED
INV000679,INV2,PO06566,V204,2024-05-15,7494.13,Cancelled
INV000680, INV2, PO02376,V054,2024-04-12,53960.3,
INV000681,INV1 ,PO06990,V279,2024-01-04,6910.35,
INV000682,INV1,PO07575, V208,2023-10-23,78606.18,
INV000683, INV1,PO06935,V493 ,2024-06-23,11330.52,
INV000684,,PO03651,V002,2024-11-02,86850.7,posted
INV000685,INV2,PO06128 ,V228,2023-10-01,70084.98,posted
INV000686,INV2,PO03534,V153,2024-05-20,25590.31,Cancelled
INV000687,INV2 ,PO05150,V381 ,2024-09-03,46182.56,
INV000688,inv1,PO07230, V143,2023-01-19,53312.07,
INV000689,INV1,po01675,V440,2024-11-18,88668.47,posted
INV000690,INV1,PO05325,V217,2024-03-21,41673.33,Cancelled
INV000691, INV1,PO02478,V122,2024-09-12,77440.94,POSTED
INV000692,INV2,PO05240,v446,2024-01-02,,POSTED
INV000693,INV2,PO05878 ,V100 ,2023-10-02,63819.32,CANCELLED
INV000694,INV2,PO01211,V451,2024-06-27,90482.27,
INV000695,INV2 ,PO03571,V409,2024-03-27,51361.23,
INV000696, INV1, PO07284,V211,2024-03-26,84397.03,Cancelled
INV000697,INV1,PO07739, V249,2024-08-24,62820.99,Cancelled
INV000698,INV2 ,PO02091,V181 ,2024-12-20,46243.35,posted
INV000699,inv1,PO07888,V222,2024-09-10,70856.75,Cancelled
INV000700,INV1,PO05591,v317,2023-05-15,,POSTED
INV000701,INV1,PO06117,V387,2023-06-25,93723.97,posted
INV000702,INV1,PO01759,V064,2024-10-05,,Cancelled
INV000703,INV2,PO07210 , V350,2023-06-10,59213.92,Cancelled
INV000704, INV1,PO07571 ,v129,2023-05-14,93304.33,posted
INV000705,INV2,PO01833 ,V264 ,2023-06-13,79435.38,CANCELLED
INV000706,INV2,PO02798,v365,2024-07-22,72162.66,Cancelled
INV000707, INV1,PO06835 ,v268,2024-03-13,76180.12,POSTED
INV000708,INV2 ,PO01470 ,V043,2024-11-11,79023.54,posted
INV000709,INV1 ,po03860,v329,2023-10-29,53363.65,Cancelled
INV000710,INV2 ,PO04574,V004,2024-06-27,38879.19,posted
INV000711,inv2,PO07389,V251,2023-07-21,91374.97,POSTED
INV000712,inv1,PO02063 ,V279,2023-09-01,28433.9,Cancelled
INV000713,INV2,PO07417,V488,2023-04-20,,CANCELLED
INV000714,INV1 ,PO02682,V342,2023-06-19,31128.25,Cancelled
INV000715,INV1 ,PO02444,V302,2023-01-19,36021.47,POSTED
INV000716,INV2,po03453,V293,2024-05-07,40376.04,POSTED
INV000717,INV2,PO05371,v165,2023-04-06,35828.3,Cancelled
INV000718,INV2, PO05540,V466,2023-04-11,61535.65,Cancelled
INV000719,INV2,po02914,V158,2024-06-04,57879.42,POSTED
INV000720, INV2,PO03443,V105,2023-12-16,81531.33,CANCELLED
INV000721,inv1,PO06952, V057,2023-11-08,81844.06,Cancelled
INV000722,inv2,PO01666,V114,2023-03-13,80966.61,
INV000723,INV2,PO03474 ,V195,2023-07-28,40426.06,
INV000724, INV1,PO02851,V015,2024-08-23,10573.11,POSTED
INV000725,INV2,PO01243,v134,2023-03-12,90135.94,
INV000726, INV2, PO01722, V297,2024-11-30,,CANCELLED
INV000727,INV2,PO02877, V406,2024-12-05,81506.28,CANCELLED
INV000728,INV1,PO01397,V012,2024-05-03,64264.49,CANCELLED
INV000729,INV2,PO00123,v323,2023-07-06,24349.39,Cancelled
INV000730,INV2,PO04995,V312,2023-04-01,55335.93,Cancelled
INV000731,INV1,PO03155,V070,2024-05-01,73265.52,POSTED
INV000732,INV2,PO03768 ,V031,2024-06-23,77477.2,
INV000733,INV1,PO01908 ,V099,2024-11-07,55801.88,POSTED
INV000734,INV1,PO06635 , V028,2024-09-26,28186.15,posted
INV000735,INV2,po06436,V140,2023-06-17,61323.03,CANCELLED
INV000736,INV2 ,PO01543,V287,2023-12-26,1418.74,Cancelled
INV000737,INV2,PO04183,V477,2023-11-21,25455.06,POSTED
INV000738,INV2 ,PO06302,V093,2024-12-27,59611.26,
INV000739,INV1,PO00675,V010 ,2024-09-05,67680.45,POSTED
INV000740,INV2,PO00566,V184,2023-03-28,88686.73,CANCELLED
INV000741,INV1,po02963,V040 ,2023-10-19,47038.08,Cancelled
INV000742,INV1, PO07687,v445,2024-06-06,,CANCELLED
INV000743,INV2 ,PO00750,V489 ,2023-07-01,6313.64,POSTED
INV000744, INV2,PO02750,V250,2023-09-18,22985.84,posted
INV000745,INV1,PO02413,V258,2024-06-05,75805.31,Cancelled
INV000746,INV1 ,PO02114 ,v476,2023-12-27,70362.7,Cancelled
INV000747,inv2,PO07108,V002,2023-06-11,60770.25,CANCELLED
INV000748,INV1,PO03647, V409,2024-07-25,55008.57,CANCELLED
INV000749,INV2, PO05540,V319,2023-01-16,16214.13,
INV000750,INV1,PO01936,V300,2023-03-23,69832.7,posted
INV000751,inv1,po01595,v201,2023-01-08,,Cancelled
INV000752,inv1,PO03963,V393,2023-12-31,7250.58,Cancelled
INV000753, INV2,PO01545 ,V361,2024-09-26,76991.45,POSTED
INV000754,INV2,PO02594, V260,2023-11-16,58484.85,CANCELLED
INV000755,INV1,PO01281, V053,2024-12-13,92837.88,posted
INV000756,INV2,PO02584,V007 ,2023-02-12,34205.34,Cancelled
INV000757,INV2 , PO01909,V443,2023-12-13,61756.57,
INV000758,INV2,PO04439,V133 ,2023-01-14,35363.06,Cancelled
INV000759,INV2,po00563,V451,2023-11-05,2815.71,POSTED
INV000760,INV2,PO02664,V081,2023-05-30,26886.71,POSTED
INV000761,INV2, PO05253,V150,2023-03-30,70500.61,Cancelled
INV000762, INV1,PO02531 ,V470,2024-02-23,46141.69,CANCELLED
INV000763,INV2, PO05261,V407,2023-03-28,62445.17,posted
INV000764,INV2 ,po04439,V099,2024-12-05,55831.28,posted
INV000765,inv1, PO07891,V122,2023-01-06,39295.85,CANCELLED
INV000766,inv1,PO01440, V471,2024-06-06,19402.52,POSTED
INV000767,INV1, PO05218,v075,2023-03-11,82888.8,posted
INV000768, INV2,,V489,2024-12-09,57406.72,
INV000769,inv2,PO07247, V409,2024-04-28,66127.16,POSTED
INV000770,INV1,PO07746,V228,2024-12-23,20443.1,CANCELLED
INV000771,INV1 , PO01029,v487,2024-10-30,91352.06,CANCELLED
INV000772,inv2,PO00406 ,V391 ,2023-05-28,,
INV000773,INV1 ,PO03673, V111,2023-02-22,21420.39,
INV000774,inv1,PO03169 ,V347,2023-11-25,68042.08,posted
INV000775,,PO07405,V368,2024-06-27,4536.5,CANCELLED
INV000776,INV1, PO00386,V291,2024-07-18,27683.94,posted
INV000777,INV2,PO00441,V366,2024-02-15,89707.32,Cancelled
INV000778,INV1, PO03665,V384,2023-10-20,56496.35,POSTED
INV000779, INV1,PO00801,V200,2024-02-19,30652.84,CANCELLED
INV000780,INV1 , PO06303,V222,2023-05-18,52852.97,CANCELLED
INV000781,inv2,PO00938 ,V357,2023-10-05,25811.18,
INV000782,INV2,PO05363 ,V075,2024-09-29,6884.19,POSTED
INV000783,INV1 ,PO07458,V143,2023-06-13,83745.01,Cancelled
INV000784,INV1,PO00222,V352,2023-04-09,10700.57,
INV000785,INV2,PO04875,V497,2023-04-24,91653.77,POSTED
INV000786,INV1 ,PO02437,V334,2024-02-12,50139.67,Cancelled
INV000787,,PO01744,V474,2024-12-04,1746.63,POSTED
INV000788,INV2 ,PO00098,V109,2024-08-18,3727.0,posted
INV000789,INV1 ,PO01141,V051,2023-03-21,21459.69,
INV000790,INV1,PO07756 ,V007,2024-07-29,85831.66,posted
INV000791,INV1,po04613,,2024-03-21,2358.13,POSTED
INV000792,INV2,PO01271,V172,2024-11-17,63338.13,posted
INV000793,INV1, PO01029, V145,2023-02-14,32343.46,POSTED
INV000794,INV2,po05130,V443 ,2023-10-29,55984.39,
INV000795,INV1,,V112,2024-01-28,71136.51,
INV000796,INV2,PO04854,V436,2023-09-03,81615.21,CANCELLED
INV000797,INV1 , PO05928,V157,2023-01-28,59749.41,CANCELLED
INV000798,INV1,PO02219,V003 ,2024-01-15,76518.0,CANCELLED
INV000799,INV2, PO02609,V144 ,2024-12-16,40228.8,POSTED
INV000800,INV2,PO02952,V016,2023-12-07,69355.99,CANCELLED
INV000801,inv1,PO01443,V199,2024-12-08,56429.27,POSTED
